date,key,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator
2020-06-05,NL_NH_0479,0,117,,,,,,,
2020-06-05,NL_NH_0498,0,4,,,,,,,
2020-06-05,NL_NH_0532,0,19,,,,,,,
2020-06-05,NL_NH_0852,0,16,,,,,,,
2020-06-05,NL_NH_0880,0,20,,,,,,,
2020-06-05,NL_NH_1598,0,6,,,,,,,
2020-06-05,NL_NH_1696,0,8,,,,,,,
2020-06-05,NL_NH_1911,0,26,,,,,,,
2020-06-05,NL_NH_1942,0,23,,,,,,,
2020-06-05,NL_OV,0,547,,,,,,,
2020-06-05,NL_OV_0141,0,23,,,,,,,
2020-06-05,NL_OV_0147,0,14,,,,,,,
2020-06-05,NL_OV_0148,0,16,,,,,,,
2020-06-05,NL_OV_0150,0,46,,,,,,,
2020-06-05,NL_OV_0153,0,53,,,,,,,
2020-06-05,NL_OV_0158,0,14,,,,,,,
2020-06-05,NL_OV_0160,0,23,,,,,,,
2020-06-05,NL_OV_0163,0,8,,,,,,,
2020-06-05,NL_OV_0164,0,21,,,,,,,
2020-06-05,NL_OV_0166,0,59,,,,,,,
2020-06-05,NL_OV_0168,0,7,,,,,,,
2020-06-05,NL_OV_0173,0,14,,,,,,,
2020-06-05,NL_OV_0175,0,9,,,,,,,
2020-06-05,NL_OV_0177,0,24,,,,,,,
2020-06-05,NL_OV_0180,0,8,,,,,,,
2020-06-05,NL_OV_0183,0,12,,,,,,,
2020-06-05,NL_OV_0189,0,5,,,,,,,
2020-06-05,NL_OV_0193,0,53,,,,,,,
2020-06-05,NL_OV_1700,0,12,,,,,,,
2020-06-05,NL_OV_1708,0,14,,,,,,,
2020-06-05,NL_OV_1735,0,15,,,,,,,
2020-06-05,NL_OV_1742,0,30,,,,,,,
2020-06-05,NL_OV_1773,0,12,,,,,,,
2020-06-05,NL_OV_1774,0,20,,,,,,,
2020-06-05,NL_OV_1896,0,35,,,,,,,
2020-06-05,NL_UT,0,868,,,,,,,
2020-06-05,NL_UT_0307,0,59,,,,,,,
2020-06-05,NL_UT_0308,0,11,,,,,,,
2020-06-05,NL_UT_0310,0,27,,,,,,,
2020-06-05,NL_UT_0312,0,9,,,,,,,
2020-06-05,NL_UT_0313,0,9,,,,,,,
2020-06-05,NL_UT_0317,0,2,,,,,,,
2020-06-05,NL_UT_0321,0,24,,,,,,,
2020-06-05,NL_UT_0327,0,9,,,,,,,
2020-06-05,NL_UT_0331,0,19,,,,,,,
2020-06-05,NL_UT_0335,0,12,,,,,,,
2020-06-05,NL_UT_0339,0,5,,,,,,,
2020-06-05,NL_UT_0340,0,11,,,,,,,
2020-06-05,NL_UT_0342,0,23,,,,,,,
2020-06-05,NL_UT_0344,0,258,,,,,,,
2020-06-05,NL_UT_0345,0,48,,,,,,,
2020-06-05,NL_UT_0351,0,9,,,,,,,
2020-06-05,NL_UT_0352,0,9,,,,,,,
2020-06-05,NL_UT_0353,0,35,,,,,,,
2020-06-05,NL_UT_0355,0,36,,,,,,,
2020-06-05,NL_UT_0356,0,43,,,,,,,
2020-06-05,NL_UT_0589,0,26,,,,,,,
2020-06-05,NL_UT_0632,0,49,,,,,,,
2020-06-05,NL_UT_0736,0,39,,,,,,,
2020-06-05,NL_UT_1581,0,28,,,,,,,
2020-06-05,NL_UT_1904,0,33,,,,,,,
2020-06-05,NL_UT_1961,0,35,,,,,,,
2020-06-05,NL_ZE,0,150,,,,,,,
2020-06-05,NL_ZE_0654,0,5,,,,,,,
2020-06-05,NL_ZE_0664,0,11,,,,,,,
2020-06-05,NL_ZE_0677,0,9,,,,,,,
2020-06-05,NL_ZE_0678,0,3,,,,,,,
2020-06-05,NL_ZE_0687,0,18,,,,,,,
2020-06-05,NL_ZE_0703,0,4,,,,,,,
2020-06-05,NL_ZE_0715,0,25,,,,,,,
2020-06-05,NL_ZE_0716,0,40,,,,,,,
2020-06-05,NL_ZE_0717,0,6,,,,,,,
2020-06-05,NL_ZE_0718,0,9,,,,,,,
2020-06-05,NL_ZE_1676,0,11,,,,,,,
2020-06-05,NL_ZE_1695,0,1,,,,,,,
2020-06-05,NL_ZE_1714,0,8,,,,,,,
2020-06-05,NL_ZH,5,2147,,,,,,,
2020-06-05,NL_ZH_0482,0,10,,,,,,,
2020-06-05,NL_ZH_0484,1,60,,,,,,,
2020-06-05,NL_ZH_0489,0,40,,,,,,,
2020-06-05,NL_ZH_0501,0,11,,,,,,,
2020-06-05,NL_ZH_0502,0,53,,,,,,,
2020-06-05,NL_ZH_0503,0,38,,,,,,,
2020-06-05,NL_ZH_0505,0,86,,,,,,,
2020-06-05,NL_ZH_0512,0,18,,,,,,,
2020-06-05,NL_ZH_0513,0,40,,,,,,,
2020-06-05,NL_ZH_0518,2,328,,,,,,,
2020-06-05,NL_ZH_0523,0,2,,,,,,,
2020-06-05,NL_ZH_0530,0,16,,,,,,,
2020-06-05,NL_ZH_0531,0,10,,,,,,,
2020-06-05,NL_ZH_0534,0,8,,,,,,,
2020-06-05,NL_ZH_0537,0,29,,,,,,,
2020-06-05,NL_ZH_0542,0,10,,,,,,,
2020-06-05,NL_ZH_0546,0,39,,,,,,,
2020-06-05,NL_ZH_0547,0,12,,,,,,,
2020-06-05,NL_ZH_0553,0,7,,,,,,,
2020-06-05,NL_ZH_0556,0,20,,,,,,,
2020-06-05,NL_ZH_0569,0,9,,,,,,,
2020-06-05,NL_ZH_0575,0,17,,,,,,,
2020-06-05,NL_ZH_0579,0,8,,,,,,,
2020-06-05,NL_ZH_0590,0,9,,,,,,,
2020-06-05,NL_ZH_0597,0,37,,,,,,,
2020-06-05,NL_ZH_0599,1,509,,,,,,,
2020-06-05,NL_ZH_0603,1,36,,,,,,,
2020-06-05,NL_ZH_0606,0,57,,,,,,,
2020-06-05,NL_ZH_0610,0,10,,,,,,,
2020-06-05,NL_ZH_0613,0,14,,,,,,,
2020-06-05,NL_ZH_0614,0,6,,,,,,,
2020-06-05,NL_ZH_0622,0,43,,,,,,,
2020-06-05,NL_ZH_0626,0,9,,,,,,,
2020-06-05,NL_ZH_0627,0,16,,,,,,,
2020-06-05,NL_ZH_0629,0,9,,,,,,,
2020-06-05,NL_ZH_0637,0,51,,,,,,,
2020-06-05,NL_ZH_0638,0,3,,,,,,,
2020-06-05,NL_ZH_0642,0,23,,,,,,,
2020-06-05,NL_ZH_1525,0,13,,,,,,,
2020-06-05,NL_ZH_1621,0,42,,,,,,,
2020-06-05,NL_ZH_1783,0,57,,,,,,,
2020-06-05,NL_ZH_1842,0,4,,,,,,,
2020-06-05,NL_ZH_1884,0,6,,,,,,,
2020-06-05,NL_ZH_1892,0,24,,,,,,,
2020-06-05,NL_ZH_1901,0,7,,,,,,,
2020-06-05,NL_ZH_1916,0,20,,,,,,,
2020-06-05,NL_ZH_1924,0,53,,,,,,,
2020-06-05,NL_ZH_1926,0,24,,,,,,,
2020-06-05,NL_ZH_1930,0,54,,,,,,,
2020-06-05,NL_ZH_1931,0,45,,,,,,,
2020-06-05,NL_ZH_1963,0,76,,,,,,,
2020-06-05,NL_ZH_1978,0,19,,,,,,,
2020-06-05,PT,,,421,,,58,,,
2020-06-05,SI,,,6,,,0,,,
2020-06-05,US_AK,0,,8,,,,,,1
2020-06-05,US_AL,20,1949,,2,603,,1,358,
2020-06-05,US_AR,35,792,147,0,,,11,138,32
2020-06-05,US_AZ,70,3265,1234,,,375,,,241
2020-06-05,US_CA,,,4625,,,1333,,,
2020-06-05,US_CO,17,4460,319,,,,,,
2020-06-05,US_CT,0,9669,350,,,,,,
2020-06-05,US_DC,,,273,,,99,,,75
2020-06-05,US_DE,,,128,,,,,,
2020-06-05,US_FL,143,11066,,,,,,,
2020-06-05,US_GA,89,8646,790,25,1897,,,,
2020-06-05,US_HI,0,83,,0,,,0,,
2020-06-05,US_IA,0,,299,,,102,,,62
2020-06-05,US_ID,2,255,,0,98,,,,
2020-06-05,US_IL,,,2911,,,817,,,500
2020-06-05,US_IN,54,6053,924,7,1293,368,,,147
2020-06-05,US_KS,27,917,,4,306,,4,135,
2020-06-05,US_KY,13,2345,505,4,958,73,,,
2020-06-05,US_LA,,,604,,,,,,75
2020-06-05,US_MA,65,10303,1533,,,350,,,238
2020-06-05,US_MD,129,9346,1076,,,455,,,
2020-06-05,US_ME,2,293,35,,,13,,,7
2020-06-05,US_MI,,,617,,,321,,,205
2020-06-05,US_MN,36,3289,478,11,1044,220,,,
2020-06-05,US_MO,,,666,,,,,,79
2020-06-05,US_MS,135,2475,604,,,149,,,84
2020-06-05,US_MT,0,68,1,,,,,,
2020-06-05,US_NC,,,717,,,,,,
2020-06-05,US_ND,5,180,30,,,,,,
2020-06-05,US_NE,3,905,190,,,,,,
2020-06-05,US_NH,4,472,86,1,145,,,,
2020-06-05,US_NJ,276,17880,1933,,,542,,,410
2020-06-05,US_NM,0,1416,170,,,,,,
2020-06-05,US_NV,,,341,,,72,,,47
2020-06-05,US_NY,0,89995,2728,,,758,,,583
2020-06-05,US_OH,73,6385,671,9,1632,259,,,168
2020-06-05,US_OK,0,1014,164,,,66,,,
2020-06-05,US_OR,7,819,121,,,39,0,,16
2020-06-05,US_PA,0,,1174,,,,,,268
2020-06-05,US_PR,,,116,,,9,,,7
2020-06-05,US_RI,10,1775,182,,,37,,,23
2020-06-05,US_SC,25,1814,453,,,,,,
2020-06-05,US_SD,3,467,83,,,,,,
2020-06-05,US_TN,38,1893,,,,,,,
2020-06-05,US_TX,,,1855,,,,,,
2020-06-05,US_UT,20,870,133,4,262,,1,109,
2020-06-05,US_VA,47,7597,1205,0,,320,0,,161
2020-06-05,US_VT,0,,14,,,,,,
2020-06-05,US_WA,37,3615,285,,,,,,91
2020-06-05,US_WI,52,2791,526,9,625,124,,,
2020-06-05,US_WV,0,,27,0,,11,0,,3
2020-06-05,US_WY,3,90,4,,,,,,
2020-06-06,FR_ARA,4,10830,,,,,,,
2020-06-06,FR_ARA_01,0,618,,,,,,,
2020-06-06,FR_ARA_03,0,250,,,,,,,
2020-06-06,FR_ARA_07,0,657,,,,,,,
2020-06-06,FR_ARA_15,0,71,,,,,,,
2020-06-06,FR_ARA_26,0,711,,,,,,,
2020-06-06,FR_ARA_38,2,904,,,,,,,
2020-06-06,FR_ARA_42,0,1364,,,,,,,
2020-06-06,FR_ARA_43,0,155,,,,,,,
2020-06-06,FR_ARA_63,0,258,,,,,,,
2020-06-06,FR_ARA_69,1,4299,,,,,,,
2020-06-06,FR_ARA_73,0,493,,,,,,,
2020-06-06,FR_ARA_74,1,1050,,,,,,,
2020-06-06,FR_BFC,3,5298,,,,,,,
2020-06-06,FR_BFC_21,0,1319,,,,,,,
2020-06-06,FR_BFC_25,0,790,,,,,,,
2020-06-06,FR_BFC_39,0,390,,,,,,,
2020-06-06,FR_BFC_58,0,136,,,,,,,
2020-06-06,FR_BFC_70,0,370,,,,,,,
2020-06-06,FR_BFC_71,0,1127,,,,,,,
2020-06-06,FR_BFC_89,3,445,,,,,,,
2020-06-06,FR_BFC_90,0,721,,,,,,,
2020-06-06,FR_BRE,1,1604,,,,,,,
2020-06-06,FR_BRE_22,0,275,,,,,,,
2020-06-06,FR_BRE_29,0,236,,,,,,,
2020-06-06,FR_BRE_35,1,593,,,,,,,
2020-06-06,FR_BRE_56,0,500,,,,,,,
2020-06-06,FR_COR,1,407,,,,,,,
2020-06-06,FR_COR_2A,0,251,,,,,,,
2020-06-06,FR_COR_2B,1,156,,,,,,,
2020-06-06,FR_CVL,2,3082,,,,,,,
2020-06-06,FR_CVL_18,0,309,,,,,,,
2020-06-06,FR_CVL_28,1,738,,,,,,,
2020-06-06,FR_CVL_36,0,279,,,,,,,
2020-06-06,FR_CVL_37,0,498,,,,,,,
2020-06-06,FR_CVL_41,0,413,,,,,,,
2020-06-06,FR_CVL_45,1,845,,,,,,,
2020-06-06,FR_GES,31,17688,,,,,,,
2020-06-06,FR_GES_08,8,361,,,,,,,
2020-06-06,FR_GES_10,1,946,,,,,,,
2020-06-06,FR_GES_51,0,1417,,,,,,,
2020-06-06,FR_GES_52,0,446,,,,,,,
2020-06-06,FR_GES_54,11,1699,,,,,,,
2020-06-06,FR_GES_55,2,714,,,,,,,
2020-06-06,FR_GES_57,1,3549,,,,,,,
2020-06-06,FR_GES_67,2,3502,,,,,,,
2020-06-06,FR_GES_68,4,4068,,,,,,,
2020-06-06,FR_GES_88,2,986,,,,,,,
2020-06-06,FR_GF,11,154,,,,,,,
2020-06-06,FR_GUA,0,123,,,,,,,
2020-06-06,FR_HDF,9,9509,,,,,,,
2020-06-06,FR_HDF_02,1,1453,,,,,,,
2020-06-06,FR_HDF_59,8,3370,,,,,,,
2020-06-06,FR_HDF_60,0,1672,,,,,,,
2020-06-06,FR_HDF_62,0,1939,,,,,,,
2020-06-06,FR_HDF_80,0,1075,,,,,,,
2020-06-06,FR_IDF,51,40758,,,,,,,
2020-06-06,FR_IDF_75,7,8968,,,,,,,
2020-06-06,FR_IDF_77,8,3584,,,,,,,
2020-06-06,FR_IDF_78,10,3101,,,,,,,
2020-06-06,FR_IDF_91,3,3312,,,,,,,
2020-06-06,FR_IDF_92,3,6349,,,,,,,
2020-06-06,FR_IDF_93,3,5544,,,,,,,
2020-06-06,FR_IDF_94,14,6252,,,,,,,
2020-06-06,FR_IDF_95,3,3648,,,,,,,
2020-06-06,FR_LRE,0,146,,,,,,,
2020-06-06,FR_MAY,7,343,,,,,,,
2020-06-06,FR_MQ,0,113,,,,,,,
2020-06-06,FR_NAQ,2,3192,,,,,,,
2020-06-06,FR_NAQ_16,0,105,,,,,,,
2020-06-06,FR_NAQ_17,0,306,,,,,,,
2020-06-06,FR_NAQ_19,0,219,,,,,,,
2020-06-06,FR_NAQ_23,1,111,,,,,,,
2020-06-06,FR_NAQ_24,0,178,,,,,,,
2020-06-06,FR_NAQ_33,1,1333,,,,,,,
2020-06-06,FR_NAQ_40,0,95,,,,,,,
2020-06-06,FR_NAQ_47,0,93,,,,,,,
2020-06-06,FR_NAQ_64,0,267,,,,,,,
2020-06-06,FR_NAQ_79,0,115,,,,,,,
2020-06-06,FR_NAQ_86,0,200,,,,,,,
2020-06-06,FR_NAQ_87,0,170,,,,,,,
2020-06-06,FR_NOR,4,2430,,,,,,,
2020-06-06,FR_NOR_14,0,469,,,,,,,
2020-06-06,FR_NOR_27,0,342,,,,,,,
2020-06-06,FR_NOR_50,4,244,,,,,,,
2020-06-06,FR_NOR_61,0,305,,,,,,,
2020-06-06,FR_NOR_76,0,1070,,,,,,,
2020-06-06,FR_OCC,4,3851,,,,,,,
2020-06-06,FR_OCC_09,0,46,,,,,,,
2020-06-06,FR_OCC_11,0,438,,,,,,,
2020-06-06,FR_OCC_12,0,177,,,,,,,
2020-06-06,FR_OCC_30,2,457,,,,,,,
2020-06-06,FR_OCC_31,2,725,,,,,,,
2020-06-06,FR_OCC_32,0,144,,,,,,,
2020-06-06,FR_OCC_34,0,862,,,,,,,
2020-06-06,FR_OCC_46,0,202,,,,,,,
2020-06-06,FR_OCC_48,0,24,,,,,,,
2020-06-06,FR_OCC_65,0,197,,,,,,,
2020-06-06,FR_OCC_66,0,370,,,,,,,
2020-06-06,FR_OCC_81,0,154,,,,,,,
2020-06-06,FR_OCC_82,0,55,,,,,,,
2020-06-06,FR_PAC,6,7056,,,,,,,
2020-06-06,FR_PAC_04,0,156,,,,,,,
2020-06-06,FR_PAC_05,0,145,,,,,,,
2020-06-06,FR_PAC_06,0,975,,,,,,,
2020-06-06,FR_PAC_13,6,4358,,,,,,,
2020-06-06,FR_PAC_83,0,1075,,,,,,,
2020-06-06,FR_PAC_84,0,347,,,,,,,
2020-06-06,FR_PDL,7,2775,,,,,,,
2020-06-06,FR_PDL_44,2,873,,,,,,,
2020-06-06,FR_PDL_49,2,780,,,,,,,
2020-06-06,FR_PDL_53,0,233,,,,,,,
2020-06-06,FR_PDL_72,0,542,,,,,,,
2020-06-06,FR_PDL_85,3,347,,,,,,,
2020-06-06,GB_SCT,646,79845,,20,8187,,,,
2020-06-06,GB_SCT_S08000015,8,3307,,5,592,,,,
2020-06-06,GB_SCT_S08000016,9,1925,,5,448,,,,
2020-06-06,GB_SCT_S08000017,5,845,,5,426,,,,
2020-06-06,GB_SCT_S08000019,12,2442,,5,444,,,,
2020-06-06,GB_SCT_S08000020,62,5105,,5,674,,,,
2020-06-06,GB_SCT_S08000022,6,1417,,5,421,,,,
2020-06-06,GB_SCT_S08000024,143,13285,,5,1508,,,,
2020-06-06,GB_SCT_S08000025,142,10366,,5,405,,,,
2020-06-06,GB_SCT_S08000026,142,10366,,5,405,,,,
2020-06-06,GB_SCT_S08000028,7,511,,5,405,,,,
2020-06-06,GB_SCT_S08000029,54,5856,,5,497,,,,
2020-06-06,GB_SCT_S08000030,8,3576,,5,511,,,,
2020-06-06,GB_SCT_S08000031,294,33124,,5,2619,,,,
2020-06-06,GB_SCT_S08000032,59,8981,,6,1152,,,,
2020-06-06,IT,,,5295,,,293,,,
2020-06-06,IT_21,,,721,,,37,,,
2020-06-06,IT_23,,,7,,,0,,,
2020-06-06,IT_25,,,2950,,,110,,,
2020-06-06,IT_34,,,84,,,2,,,
2020-06-06,IT_36,,,26,,,2,,,
2020-06-06,IT_42,,,140,,,4,,,
2020-06-06,IT_45,,,291,,,35,,,
2020-06-06,IT_52,,,71,,,22,,,
2020-06-06,IT_55,,,13,,,2,,,
2020-06-06,IT_57,,,49,,,3,,,
2020-06-06,IT_62,,,526,,,49,,,
2020-06-06,IT_65,,,99,,,3,,,
2020-06-06,IT_67,,,2,,,2,,,
2020-06-06,IT_72,,,104,,,7,,,
2020-06-06,IT_75,,,113,,,4,,,
2020-06-06,IT_77,,,0,,,0,,,
2020-06-06,IT_78,,,18,,,0,,,
2020-06-06,IT_82,,,54,,,7,,,
2020-06-06,IT_88,,,11,,,1,,,
2020-06-06,IT_BZ,,,9,,,2,,,
2020-06-06,IT_TN,,,7,,,1,,,
2020-06-06,MX,266,41126,,14,3820,,,,
2020-06-06,MX_AGU,4,247,,0,12,,,,
2020-06-06,MX_BCN,11,2982,,1,60,,,,
2020-06-06,MX_BCS,4,128,,0,13,,,,
2020-06-06,MX_CAM,4,295,,0,54,,,,
2020-06-06,MX_CHH,0,1029,,0,300,,,,
2020-06-06,MX_CHP,15,779,,2,123,,,,
2020-06-06,MX_CMX,22,11074,,1,982,,,,
2020-06-06,MX_COA,0,245,,0,13,,,,
2020-06-06,MX_COL,0,114,,0,7,,,,
2020-06-06,MX_DUR,4,160,,0,17,,,,
2020-06-06,MX_GRO,0,894,,0,126,,,,
2020-06-06,MX_GUA,13,573,,2,61,,,,
2020-06-06,MX_HID,17,970,,0,93,,,,
2020-06-06,MX_JAL,12,849,,3,103,,,,
2020-06-06,MX_MEX,2,6487,,0,249,,,,
2020-06-06,MX_MIC,0,590,,0,44,,,,
2020-06-06,MX_MOR,4,831,,0,49,,,,
2020-06-06,MX_NAY,8,262,,0,15,,,,
2020-06-06,MX_NLE,2,391,,0,66,,,,
2020-06-06,MX_OAX,10,613,,0,87,,,,
2020-06-06,MX_PUE,39,1935,,2,222,,,,
2020-06-06,MX_QUE,15,506,,0,32,,,,
2020-06-06,MX_ROO,11,968,,0,156,,,,
2020-06-06,MX_SIN,6,1825,,0,170,,,,
2020-06-06,MX_SLP,3,223,,0,37,,,,
2020-06-06,MX_SON,0,722,,0,49,,,,
2020-06-06,MX_TAB,30,1451,,2,156,,,,
2020-06-06,MX_TAM,5,343,,0,28,,,,
2020-06-06,MX_TLA,5,486,,1,135,,,,
2020-06-06,MX_VER,3,2467,,0,278,,,,
2020-06-06,MX_YUC,8,553,,0,53,,,,
2020-06-06,MX_ZAC,9,134,,0,30,,,,
2020-06-06,NL,3,11724,,,,,,,
2020-06-06,NL_DR,0,116,,,,,,,
2020-06-06,NL_DR_0106,0,12,,,,,,,
2020-06-06,NL_DR_0109,0,13,,,,,,,
2020-06-06,NL_DR_0114,0,20,,,,,,,
2020-06-06,NL_DR_0118,0,19,,,,,,,
2020-06-06,NL_DR_0119,0,8,,,,,,,
2020-06-06,NL_DR_1680,0,1,,,,,,,
2020-06-06,NL_DR_1681,0,4,,,,,,,
2020-06-06,NL_DR_1690,0,11,,,,,,,
2020-06-06,NL_DR_1699,0,4,,,,,,,
2020-06-06,NL_DR_1701,0,9,,,,,,,
2020-06-06,NL_DR_1730,0,9,,,,,,,
2020-06-06,NL_DR_1731,0,6,,,,,,,
2020-06-06,NL_FL,0,266,,,,,,,
2020-06-06,NL_FL_0034,0,124,,,,,,,
2020-06-06,NL_FL_0050,0,12,,,,,,,
2020-06-06,NL_FL_0171,0,14,,,,,,,
2020-06-06,NL_FL_0184,0,22,,,,,,,
2020-06-06,NL_FL_0303,0,30,,,,,,,
2020-06-06,NL_FL_0995,0,64,,,,,,,
2020-06-06,NL_FR,0,130,,,,,,,
2020-06-06,NL_FR_0059,0,0,,,,,,,
2020-06-06,NL_FR_0060,0,0,,,,,,,
2020-06-06,NL_FR_0072,0,4,,,,,,,
2020-06-06,NL_FR_0074,0,13,,,,,,,
2020-06-06,NL_FR_0080,0,33,,,,,,,
2020-06-06,NL_FR_0085,0,3,,,,,,,
2020-06-06,NL_FR_0086,0,7,,,,,,,
2020-06-06,NL_FR_0088,0,0,,,,,,,
2020-06-06,NL_FR_0090,0,9,,,,,,,
2020-06-06,NL_FR_0093,0,0,,,,,,,
2020-06-06,NL_FR_0096,0,0,,,,,,,
2020-06-06,NL_FR_0098,0,3,,,,,,,
2020-06-06,NL_FR_0737,0,4,,,,,,,
2020-06-06,NL_FR_1891,0,2,,,,,,,
2020-06-06,NL_FR_1900,0,18,,,,,,,
2020-06-06,NL_FR_1940,0,16,,,,,,,
2020-06-06,NL_FR_1949,0,12,,,,,,,
2020-06-06,NL_FR_1970,0,6,,,,,,,
2020-06-06,NL_GE,2,1499,,,,,,,
2020-06-06,NL_GE_0197,0,9,,,,,,,
2020-06-06,NL_GE_0200,0,91,,,,,,,
2020-06-06,NL_GE_0202,1,67,,,,,,,
2020-06-06,NL_GE_0203,0,18,,,,,,,
2020-06-06,NL_GE_0209,0,19,,,,,,,
2020-06-06,NL_GE_0213,0,17,,,,,,,
2020-06-06,NL_GE_0214,0,16,,,,,,,
2020-06-06,NL_GE_0216,0,21,,,,,,,
2020-06-06,NL_GE_0221,0,9,,,,,,,
2020-06-06,NL_GE_0222,0,26,,,,,,,
2020-06-06,NL_GE_0225,0,25,,,,,,,
2020-06-06,NL_GE_0226,0,14,,,,,,,
2020-06-06,NL_GE_0228,0,54,,,,,,,
2020-06-06,NL_GE_0230,0,28,,,,,,,
2020-06-06,NL_GE_0232,0,47,,,,,,,
2020-06-06,NL_GE_0233,0,32,,,,,,,
2020-06-06,NL_GE_0243,0,43,,,,,,,
2020-06-06,NL_GE_0244,0,16,,,,,,,
2020-06-06,NL_GE_0246,0,54,,,,,,,
2020-06-06,NL_GE_0252,0,17,,,,,,,
2020-06-06,NL_GE_0262,0,14,,,,,,,
2020-06-06,NL_GE_0263,0,15,,,,,,,
2020-06-06,NL_GE_0267,0,22,,,,,,,
2020-06-06,NL_GE_0268,0,128,,,,,,,
2020-06-06,NL_GE_0269,0,40,,,,,,,
2020-06-06,NL_GE_0273,0,10,,,,,,,
2020-06-06,NL_GE_0274,0,14,,,,,,,
2020-06-06,NL_GE_0275,0,34,,,,,,,
2020-06-06,NL_GE_0277,0,1,,,,,,,
2020-06-06,NL_GE_0279,0,4,,,,,,,
2020-06-06,NL_GE_0281,0,42,,,,,,,
2020-06-06,NL_GE_0285,0,18,,,,,,,
2020-06-06,NL_GE_0289,0,20,,,,,,,
2020-06-06,NL_GE_0293,0,12,,,,,,,
2020-06-06,NL_GE_0294,0,7,,,,,,,
2020-06-06,NL_GE_0296,0,43,,,,,,,
2020-06-06,NL_GE_0297,0,20,,,,,,,
2020-06-06,NL_GE_0299,1,44,,,,,,,
2020-06-06,NL_GE_0301,0,31,,,,,,,
2020-06-06,NL_GE_0302,0,56,,,,,,,
2020-06-06,NL_GE_0668,0,19,,,,,,,
2020-06-06,NL_GE_1509,0,21,,,,,,,
2020-06-06,NL_GE_1586,0,17,,,,,,,
2020-06-06,NL_GE_1705,0,31,,,,,,,
2020-06-06,NL_GE_1734,0,57,,,,,,,
2020-06-06,NL_GE_1740,0,35,,,,,,,
2020-06-06,NL_GE_1859,0,13,,,,,,,
2020-06-06,NL_GE_1876,0,17,,,,,,,
2020-06-06,NL_GE_1945,0,29,,,,,,,
2020-06-06,NL_GE_1955,0,20,,,,,,,
2020-06-06,NL_GE_1960,0,42,,,,,,,
2020-06-06,NL_GR,0,74,,,,,,,
2020-06-06,NL_GR_0003,0,3,,,,,,,
2020-06-06,NL_GR_0010,0,6,,,,,,,
2020-06-06,NL_GR_0014,0,18,,,,,,,
2020-06-06,NL_GR_0024,0,0,,,,,,,
2020-06-06,NL_GR_0037,0,2,,,,,,,
2020-06-06,NL_GR_0047,0,2,,,,,,,
2020-06-06,NL_GR_0765,0,4,,,,,,,
2020-06-06,NL_GR_1895,0,7,,,,,,,
2020-06-06,NL_GR_1950,0,5,,,,,,,
2020-06-06,NL_GR_1952,0,6,,,,,,,
2020-06-06,NL_GR_1966,0,7,,,,,,,
2020-06-06,NL_GR_1969,0,14,,,,,,,
2020-06-06,NL_LI,0,1558,,,,,,,
2020-06-06,NL_LI_0882,0,52,,,,,,,
2020-06-06,NL_LI_0888,0,15,,,,,,,
2020-06-06,NL_LI_0889,0,20,,,,,,,
2020-06-06,NL_LI_0893,0,7,,,,,,,
2020-06-06,NL_LI_0899,0,44,,,,,,,
2020-06-06,NL_LI_0907,0,16,,,,,,,
2020-06-06,NL_LI_0917,0,125,,,,,,,
2020-06-06,NL_LI_0928,0,63,,,,,,,
2020-06-06,NL_LI_0935,0,186,,,,,,,
2020-06-06,NL_LI_0938,0,22,,,,,,,
2020-06-06,NL_LI_0944,0,6,,,,,,,
2020-06-06,NL_LI_0946,0,31,,,,,,,
2020-06-06,NL_LI_0957,0,59,,,,,,,
2020-06-06,NL_LI_0965,0,19,,,,,,,
2020-06-06,NL_LI_0971,0,43,,,,,,,
2020-06-06,NL_LI_0981,0,10,,,,,,,
2020-06-06,NL_LI_0983,0,129,,,,,,,
2020-06-06,NL_LI_0984,0,37,,,,,,,
2020-06-06,NL_LI_0986,0,17,,,,,,,
2020-06-06,NL_LI_0988,0,67,,,,,,,
2020-06-06,NL_LI_0994,0,19,,,,,,,
2020-06-06,NL_LI_1507,0,41,,,,,,,
2020-06-06,NL_LI_1640,0,51,,,,,,,
2020-06-06,NL_LI_1641,0,27,,,,,,,
2020-06-06,NL_LI_1669,0,27,,,,,,,
2020-06-06,NL_LI_1711,0,39,,,,,,,
2020-06-06,NL_LI_1729,0,21,,,,,,,
2020-06-06,NL_LI_1883,0,115,,,,,,,
2020-06-06,NL_LI_1894,0,144,,,,,,,
2020-06-06,NL_LI_1903,0,54,,,,,,,
2020-06-06,NL_LI_1954,0,52,,,,,,,
2020-06-06,NL_NB,0,2748,,,,,,,
2020-06-06,NL_NB_0743,0,18,,,,,,,
2020-06-06,NL_NB_0744,0,9,,,,,,,
2020-06-06,NL_NB_0748,0,24,,,,,,,
2020-06-06,NL_NB_0753,0,31,,,,,,,
2020-06-06,NL_NB_0755,0,35,,,,,,,
2020-06-06,NL_NB_0756,0,20,,,,,,,
2020-06-06,NL_NB_0757,0,24,,,,,,,
2020-06-06,NL_NB_0758,0,144,,,,,,,
2020-06-06,NL_NB_0762,0,54,,,,,,,
2020-06-06,NL_NB_0766,0,20,,,,,,,
2020-06-06,NL_NB_0770,0,26,,,,,,,
2020-06-06,NL_NB_0772,1,179,,,,,,,
